444.0802084664493 -1.1016607308549236
494.6722154005146 -0.6163428361882644
544.5137727500866 -0.23223192077682286
595.0731836508669 0.07494865198733969
645.6177781728812 0.30115771479582065
695.4222945755384 0.4828398553180613
699.8153508796299 0.4908925571773317
745.2186619698746 0.6199876653646772
750.3362391956188 0.5875472040567244
800.1274208573868 0.6963549856188522
850.6497908112524 0.801106783493813
900.440231654082 0.9058659895581569
950.23141331585 1.0146737711202847
1000.7530424507772 1.1153769934974618
1050.5434832936069 1.2201361995618054
1101.0651124285341 1.3208394219389823
1150.856294090302 1.4296472035011103
1201.3786640441676 1.534399001376071
1251.1691048869973 1.639158207440415
1301.6914748408628 1.7439100053153758
